City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,Humayun's Tomb,place delhi steeped loads history set reasonable time good guide knowledge history prove useful,4,Anonymous,,"Another must see place in Delhi. Steeped in loads of history. Set about a reasonable amount of time for this and a good guide with knowledge of the history will prove very useful,",1.0,0.5,1.0,1.0
New Delhi,Delhi Airport Metro Express,nice comfortable visit fast way travelling navigating delhi date fastest means local travel delhi,4,Anonymous,,Nice and comfortable visit. It is fast way of travelling and navigating in delhi. As on date it is the fastest means of local travel in delhi.,1.0,1.0,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,asked guide sikh temple visited mosques took feeds people day took foreigners room took shoes covered,3,Anonymous,,"We asked our guide to take us to a Sikh temple, as we had already visited  some mosques.
He took us to this one which feeds 25000 people every day.  He took us to the ""foreigners"" room
Where we took off shoes and covered our...",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,went family recent trip india loved architecture really unique massive definitely worth long lines going summer prepared walking hot floor area open,5,Anonymous,,"I went there with my family on my recent trip to India. Loved the architecture, really unique and massive. Definitely worth the long lines.

If you are going in summer, be prepared to be walking on hot floor as most of the area is open...",1.0,1.0,1.0,1.0
New Delhi,India Gate,visited quite lot feels great everytime specially night small vendors selling items toys children lots ice cream sellers overall visit,4,Anonymous,,Have visited here quite a lot. Feels great everytime specially at night. There are small vendors selling items or toys for children. LOTS OF ICE CREAM SELLERS..overall a must visit.,1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,crowed hard handel situation lots ruled traffic experience old delhi,3,Anonymous,,So crowed and very hard to handel the situation of lots of un-ruled traffic................but you can experience the old Delhi...,0.0,0.0,0.0,1.0
New Delhi,Humayun's Tomb,visited site early misty winter morning particularly liked wandering secluded adjacent th century tomb isa khan niyazi entered walled garden enclosure humayun tomb impressive gate spent interesting half,5,Anonymous,,We visited this site early on a misty winter morning and particularly liked first wandering around the secluded adjacent 16th century tomb of Isa Khan Niyazi. We then entered the walled garden enclosure of Humayun Tomb through an impressive gate and spent an interesting half...,1.0,0.5,1.0,1.0
New Delhi,Qutub Minar,nice place walk places sit stare large tower tribute rich person liked lot stories smaller sites visit better average history,5,Anonymous,,It a nice place to walk around. There are places to sit and stare at this large tower. Another tribute to a rich person.  I liked it because there were a lot of side stories and smaller sites there to visit. Better than average history.,0.5,0.5,0.5,1.0
New Delhi,Rashtrapati Bhavan,mesmerising experience seen place driving times view night amidst fountains cool breeze hot summers wonderful god bless man conceptualised,5,Anonymous,,"A mesmerising experience.......Seen the place while driving across many times, but the view at night amidst fountains and cool breeze in hot summers is wonderful. God bless the the man who conceptualised it.",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,good place click photographs good picnic spot good place hangout talk tickets enter,5,Anonymous,,It is a good place to click photographs. A good picnic spot. A good place to hangout and talk. You have to take tickets to enter.,0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,beautiful site includes sites amazing palace tomb sites closed maintenance work visit unlike taj mahal accessibility access carry baby stroller,5,Anonymous,,Very beautiful site. includes several sites not that as amazing as the palace with the tomb. One of the sites was closed for maintenance work so we could not visit. Unlike the Taj Mahal. No accessibility access so I had to carry my baby's stroller...,1.0,0.5,1.0,1.0
New Delhi,Delhi Airport Metro Express,sad know metro card work metro dont management wants trouble new comers city,3,Anonymous,,Very sad to know that this metro card does not work with other metro. I dont why the management wants to trouble new comers to the city.,1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,hop hop delhi visited lotus temple bus stop temple lil far away entrance walk atleast mins inside spot worth kids good,4,Anonymous,,"did a hop on hop off in delhi, and visited lotus temple.. bus stop for this temple was a lil far away from the entrance.. we had to walk atleast 15 mins to get inside this spot.. not worth for kids, but very good for...",1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,pray god like cleaniness crowded gurpurabs basement parking comfortable,5,Anonymous,,"go to pray god, i like the cleaniness,not so crowded,except in gurpurabs,now they made a basement parking its very comfortable,",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,favourite locations visited delhi details temple amazing high security takes little time enter worth wait bother taking electronic devices including mobile,4,Anonymous,,One of my favourite locations that I visited while in Delhi! The details of the temple are amazing. High security takes a little time to enter but it's worth the wait. Don't bother taking your electronic devices in including your mobile as these are not...,1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),important historical site good neighborhood old delhi nearby karim amazing shishkabobs meat muslim neighborhoods old delhi really good light sound evenings history fort,5,Anonymous,,"important historical site, good neighborhood to see 'old' Delhi.   nearby is Karim's-- for amazing shishkabobs/meat in the Muslim neighborhoods of old Delhi.   really good light and sound show in the evenings with history of the fort.",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,refreshing visit taj far crowded impressive actually pictures tons people sunday worth walking ask complex,4,Anonymous,,This is a refreshing visit after the Taj since it is far less crowded and also impressive. I could actually take pictures without tons of people in them even though I was there on a Sunday. It's worth walking ask around the complex.,1.0,0.5,1.0,1.0
New Delhi,Rashtrapati Bhavan,toured gardens presidential palace india beautiful manicured gardens riot color fragrances lovely visit,4,Anonymous,,"we toured the gardens of the presidential palace of india and they were most beautiful, manicured gardens, a riot of color and fragrances. lovely visit.",1.0,1.0,1.0,1.0
New Delhi,Red Fort (Lal Quila),beautiful place great story parents kids place acquented great mughal story,5,Anonymous,,This is a beautiful place with great story.  Every parents should take their kids to this place and get them acquented to great Mughal Story.,0.5,0.5,0.5,1.0
New Delhi,Connaught Place,yes connaught place cp called best place india shop eat types clothing brands buy expensive dirt cheap stuff cp inner,4,Anonymous,,"Yes, Connaught place or CP as it is called, is one of the best place in India to shop and eat. With almost all types of clothing brands one can buy the most expensive to the dirt cheap stuff here in CP. In the Inner...",1.0,1.0,1.0,1.0
New Delhi,Qutub Minar,place peep history lost nice place photosessions thorough piece architecture,3,Anonymous,,One place where you get to peep in to the history and get lost in to yourself. Nice place for photosessions. A thorough piece of architecture .,0.5,0.5,0.5,1.0
New Delhi,Swaminarayan Akshardham,nice place visit required time explore site fully craved temple maintained cleanliness surrounding area organized nicely required hours evening cover shows musical fountain visiting,4,Anonymous,,"Very Nice place to visit.Required more time to explore the site fully. Very well craved temple, maintained cleanliness in surrounding area, organized nicely. You required at least 4-5 hours in evening to cover all shows, musical fountain & visiting around.",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,took nearly hours reach lotus temple delhi city centre arrived thirty minutes left temple closes arrived quite late staff nice let,4,Anonymous,,"I took us nearly 2 hours to reach the Lotus Temple from the Delhi city centre... When we arrived we had only less than thirty minutes left until the temple closes! But, even we arrived quite late, the staff was that nice and let us...",1.0,0.5,1.0,1.0
New Delhi,Red Fort (Lal Quila),outer walls red suggests impressive massive structures magnificent entrance gate struck awesome appearance structures impressive bazaar shops lead inner sanctum present somewhat tacky picture,5,Anonymous,,"The outer walls, red, as the name suggests, are impressive. Massive structures with a magnificent entrance gate, we were struck by its awesome appearance. However, the structures within are less impressive, and the bazaar shops that lead to the inner sanctum present a somewhat tacky picture....",0.5,0.5,0.5,1.0
